adj_cluster_id,cluster_id,group,depth,amplitude,region,probe
989,989,mua,1073.393472906404,233.86425233346355,thalamus,posterior
991,991,good,3507.471860465116,279.59379794845154,v1,posterior
992,992,mua,3072.109400064164,40.83248228237699,v1,posterior
993,993,mua,1068.2037760416667,238.14585599952792,thalamus,posterior
994,994,mua,820.6027513586956,221.24300948204845,thalamus,posterior
997,997,mua,935.8786184210526,163.43971496914614,thalamus,posterior
1000,1000,mua,959.4425,476.76743838592733,thalamus,posterior
1001,1001,mua,2603.637591084441,86.13342534520152,hippocampus,posterior
1004,1004,mua,244.734375,200.26154054432826,thalamus,posterior
1006,1006,mua,892.7570707070707,454.8532111563841,thalamus,posterior
1007,1007,good,3262.420558059258,91.99015789683101,v1,posterior
1011,1011,mua,1260.5799512987012,337.40926732886663,thalamus,posterior
1013,1013,mua,3042.08875128999,46.72421643255777,v1,posterior
1015,1015,mua,1779.2023886378308,80.00478268837593,hippocampus,posterior
1016,1016,mua,1014.2783088235294,390.8016753944142,thalamus,posterior
1017,1017,good,3071.9874903772134,117.43704557765578,v1,posterior
1019,1019,mua,95.90618681066177,188.81187576849996,thalamus,posterior
1021,1021,mua,24.031769586595072,173.43302055327882,thalamus,posterior
1023,1023,good,3459.6367412140576,146.64277948465735,v1,posterior
1029,1029,mua,1819.511359026369,95.78279808005801,hippocampus,posterior
1031,1031,mua,3359.0932896890345,134.40740541065608,v1,posterior
1032,1032,good,46.28731616096285,185.98128309362124,thalamus,posterior
1033,1033,mua,220.14103320029028,114.25302258435661,thalamus,posterior
1036,1036,mua,909.0365188953489,273.79833910532835,thalamus,posterior
1040,1040,mua,2991.3274395702774,48.55308172885071,v1,posterior
1042,1042,mua,3400.0597377367653,92.2300891665226,v1,posterior
1044,1044,mua,177.6228553010017,94.87237052213543,thalamus,posterior
1045,1045,mua,1408.1459116541353,177.5332914365933,thalamus,posterior
1046,1046,mua,625.7265065632458,292.06291776651307,thalamus,posterior
1047,1047,good,721.3335113688387,152.5092984097727,thalamus,posterior
1049,1049,mua,1837.8927125506073,67.99392114854791,hippocampus,posterior
1053,1053,mua,1111.0341300018106,100.44562650978857,thalamus,posterior
1056,1056,mua,188.5583929614486,196.35686919736514,thalamus,posterior
1057,1057,mua,1172.0129933807307,176.374923870495,thalamus,posterior
1058,1058,mua,3196.976865671642,159.66166322341633,v1,posterior
1059,1059,mua,3222.2492252066118,147.24111161675984,v1,posterior
1061,1061,mua,1473.9936787749289,199.391856694868,thalamus,posterior
1063,1063,mua,880.0,413.43960103043753,thalamus,posterior
1065,1065,mua,2624.5190746753246,83.79902217738415,hippocampus,posterior
1066,1066,good,674.5525229357798,141.22854225549068,thalamus,posterior
1067,1067,mua,220.1417549070248,155.95374619025512,thalamus,posterior
1068,1068,good,225.68710577389618,146.7005163156673,thalamus,posterior
1074,1074,mua,1197.0623966942148,191.51149631133913,thalamus,posterior
1075,1075,mua,1968.6432650319114,51.30457835625809,hippocampus,posterior
1076,1076,mua,425.5283333333333,103.60016222659247,thalamus,posterior
1079,1079,good,2593.3367241021383,191.23139730812687,hippocampus,posterior
1080,1080,mua,1370.0441700610997,181.5848782958854,thalamus,posterior
1081,1081,mua,781.2844711538462,408.1101935621705,thalamus,posterior
1082,1082,mua,1044.9609569825436,168.93445138986957,thalamus,posterior
1083,1083,mua,3507.6337485172003,120.37483007111786,v1,posterior
1084,1084,good,3086.1128372853636,146.79107428743552,v1,posterior
1085,1085,good,213.05375379519734,136.5873948356193,thalamus,posterior
1086,1086,mua,1788.9436044135675,64.51104538850436,hippocampus,posterior
1089,1089,mua,2706.467783505155,186.29676460441377,hippocampus,posterior
1090,1090,mua,340.0,141.05824596271697,thalamus,posterior
1092,1092,mua,1075.1840119589976,225.67798311592753,thalamus,posterior
1094,1094,mua,3042.1247641509435,60.731683179319994,v1,posterior
1098,1098,mua,1280.7509512937595,154.18809280111293,thalamus,posterior
1099,1099,mua,1267.8739813736904,217.65604513162378,thalamus,posterior
1100,1100,mua,1020.3575278164117,369.0241906933933,thalamus,posterior
1103,1103,mua,1192.7264623397436,212.09537985210687,thalamus,posterior
1104,1104,mua,763.7105305989584,255.1343671898354,thalamus,posterior
1105,1105,mua,2621.499834437086,106.2812807817524,hippocampus,posterior
1109,1109,good,2580.9744561634807,269.49767694061285,hippocampus,posterior
1110,1110,mua,552.748709915223,174.3605129423541,thalamus,posterior
1112,1112,mua,1215.8748831775702,336.01356921875464,thalamus,posterior
1113,1113,mua,1070.5689317673377,204.7012639473178,thalamus,posterior
1116,1116,mua,1406.8736046711317,182.65437330128773,thalamus,posterior
1118,1118,mua,1047.823250728863,192.3170906041468,thalamus,posterior
1119,1119,mua,1948.9479611650486,54.78160740949791,hippocampus,posterior
1121,1121,mua,1029.3635849056604,230.13219244506973,thalamus,posterior
1126,1126,unsorted,2203.032519035533,32.925438293334416,hippocampus,posterior
1127,1127,good,2796.9082288161517,78.4370144615577,hippocampus,posterior
1129,1129,mua,3451.074760542356,90.23937317870529,v1,posterior
1131,1131,mua,1434.5938353048225,143.51049015059363,thalamus,posterior
1137,1137,mua,1376.3299137674696,215.5905403293311,thalamus,posterior
1139,1139,mua,224.86929216056035,358.38217830647164,thalamus,posterior
1140,1140,mua,119.42161096861798,133.9641263833402,thalamus,posterior
1141,1141,good,2936.485646958012,94.96409511920888,v1,posterior
1143,1143,good,1770.6500358937544,159.1264300175216,hippocampus,posterior
1144,1144,good,1219.998482372169,368.846539312543,thalamus,posterior
1147,1147,mua,764.0416666666666,266.0224255442113,thalamus,posterior
1152,1152,mua,2467.92697506597,56.14550473469161,hippocampus,posterior
1155,1155,mua,3346.3661576815207,51.52695956851653,v1,posterior
1159,1159,mua,2508.211956521739,57.4757511616971,hippocampus,posterior
1161,1161,unsorted,754.6544044665012,198.49822124742045,thalamus,posterior
1164,1164,mua,1203.938567546584,144.2704091257229,thalamus,posterior
1165,1165,mua,3478.274538386783,93.07161211681134,v1,posterior
1169,1169,mua,3042.4446721311474,68.14046760321634,v1,posterior
1170,1170,good,453.0108290903564,159.39829009608724,thalamus,posterior
1171,1171,mua,1044.1914260385006,434.1226662343097,thalamus,posterior
1177,1177,mua,1055.3532644356956,251.3076216754815,thalamus,posterior
1178,1178,good,2843.960806115358,69.18689844971169,v1,posterior
1179,1179,mua,2497.117961711712,86.5253812356453,hippocampus,posterior
1184,1184,mua,762.4455015120968,157.13922289152555,thalamus,posterior
1185,1185,mua,2603.999006581398,62.044877367173875,hippocampus,posterior
1186,1186,good,591.3043366444851,254.5045524665607,thalamus,posterior
1189,1189,good,1424.1755317160691,156.1934489489236,thalamus,posterior
1191,1191,mua,1040.1576132550335,179.92644601847653,thalamus,posterior
1196,1196,good,2578.285714285714,65.26858912523045,hippocampus,posterior
1197,1197,mua,1251.0853693181818,282.5756655617852,thalamus,posterior
1198,1198,good,989.9730459934522,150.3131410912877,thalamus,posterior
1199,1199,mua,2624.2273539928487,163.47201292116154,hippocampus,posterior
1201,1201,mua,1460.8028889287637,158.52446102710934,thalamus,posterior
1202,1202,mua,1068.6408152909337,448.24578328544794,thalamus,posterior
1203,1203,mua,863.4065793164242,145.64415050181213,thalamus,posterior
1204,1204,mua,1946.6292613636363,92.78326681149814,hippocampus,posterior
1205,1205,mua,387.03530184634536,132.25060547585278,thalamus,posterior
1206,1206,mua,2943.1078899687036,62.061411118584026,v1,posterior
1209,1209,mua,598.9985779102052,143.28972403796206,thalamus,posterior
1212,1212,mua,1932.901246404602,49.83436807227155,hippocampus,posterior
1213,1213,mua,1055.019460461285,150.23825586039644,thalamus,posterior
1214,1214,good,2565.2504816955684,289.48757056654324,hippocampus,posterior
1217,1217,unsorted,2475.567175213388,64.16349422727895,hippocampus,posterior
1219,1219,good,2567.9975642161203,262.45370572286294,hippocampus,posterior
1222,1222,good,2932.114448733009,89.51925235456181,v1,posterior
1224,1224,mua,1055.3674794173528,188.516538963615,thalamus,posterior
1225,1225,mua,1974.0459963325184,31.734852291237615,hippocampus,posterior
1232,1232,mua,1073.4034629981024,319.29848330369856,thalamus,posterior
1235,1235,mua,1040.1714089481948,384.8749157201288,thalamus,posterior
1237,1237,mua,1977.389079229122,83.76949313129595,hippocampus,posterior
1240,1240,good,1437.2253378378377,374.45044240004705,thalamus,posterior
1242,1242,mua,931.3760723039215,198.56767042686917,thalamus,posterior
1244,1244,mua,53.43009486607143,329.9470041409468,thalamus,posterior
1245,1245,mua,2647.9084058648286,139.97105951472273,hippocampus,posterior
1246,1246,good,126.07961606232031,105.34666482702019,thalamus,posterior
1248,1248,mua,2604.153743315508,96.09664982084547,hippocampus,posterior
1249,1249,mua,997.0175382653061,169.86772896468077,thalamus,posterior
1251,1251,mua,3510.0071428571428,74.01379183764497,v1,posterior
1252,1252,mua,1055.0165264423076,185.43439625640633,thalamus,posterior
1257,1257,mua,3315.420977422121,114.6111240544371,v1,posterior
1259,1259,mua,2943.2659713168186,76.32080900558232,v1,posterior
1260,1260,mua,922.8592857142858,157.6898666676964,thalamus,posterior
1261,1261,mua,312.7581422483766,117.29915247850444,thalamus,posterior
1263,1263,good,654.8746508953508,168.65454942678474,thalamus,posterior
1264,1264,mua,3066.0100537760113,86.86581702223226,v1,posterior
1265,1265,good,2969.012464589235,126.94045511765938,v1,posterior
1267,1267,mua,1335.0060442386832,213.05519773989096,thalamus,posterior
1268,1268,mua,1026.113454706927,384.4262796976309,thalamus,posterior
1269,1269,mua,2641.007042253521,187.05508164010837,hippocampus,posterior
1270,1270,good,3507.541189111748,125.79176183776809,v1,posterior
1271,1271,mua,840.0,171.27632362995237,thalamus,posterior
1272,1272,good,3383.269708302169,167.61008863029357,v1,posterior
1273,1273,mua,1369.062212863706,166.1116080131809,thalamus,posterior
1274,1274,mua,1070.572337962963,311.47106274608933,thalamus,posterior
1275,1275,mua,3039.2458185504306,59.13636268638533,v1,posterior
1276,1276,mua,3225.08359375,237.34035776816253,v1,posterior
1280,1280,mua,1044.9569925742574,219.86042483820668,thalamus,posterior
1282,1282,mua,1002.3965547091412,383.1286590464233,thalamus,posterior
1284,1284,mua,2595.0559369066746,117.25525176756443,hippocampus,posterior
1285,1285,mua,1037.8516355140187,149.88602972271633,thalamus,posterior
1286,1286,mua,1278.0201180257511,113.54343705467001,thalamus,posterior
1289,1289,good,974.6801864801865,196.47475615332863,thalamus,posterior
1290,1290,mua,304.5394427544248,130.7711533456965,thalamus,posterior
1294,1294,mua,1484.0423496196377,134.78842677263412,thalamus,posterior
1295,1295,mua,1124.9783482142857,236.02619935401515,thalamus,posterior
1297,1297,mua,625.2832496279761,135.8402427960707,thalamus,posterior
1298,1298,unsorted,1836.8582700463558,71.57165012076982,hippocampus,posterior
1300,1300,mua,692.5819892473119,477.49384006547626,thalamus,posterior
1303,1303,mua,909.1014150943396,231.013944534205,thalamus,posterior
1304,1304,mua,834.9357861060329,146.04861011138374,thalamus,posterior
1305,1305,mua,1045.3645004420866,291.198521393443,thalamus,posterior
1313,1313,mua,1285.6762711864408,205.36681859009508,thalamus,posterior
1314,1314,mua,1244.056778169014,393.3540274097258,thalamus,posterior
1315,1315,mua,81.39447265625,220.40035114910899,thalamus,posterior
1317,1317,good,3449.048758049678,100.4102552235596,v1,posterior
1321,1321,mua,63.71830357142857,328.9657479129252,thalamus,posterior
1323,1323,mua,3238.9590838749614,90.91389708532147,v1,posterior
1324,1324,mua,1049.5325513603555,321.5974088185001,thalamus,posterior
1325,1325,mua,3332.930684326711,69.89722951970846,v1,posterior
1327,1327,good,1806.3862484921592,98.65400111005346,hippocampus,posterior
1328,1328,mua,1220.8317446043166,174.76428793022794,thalamus,posterior
1329,1329,mua,1024.8667721518987,352.5480558098481,thalamus,posterior
1330,1330,mua,2585.7291457286433,106.90384739654087,hippocampus,posterior
1332,1332,mua,1329.050464527027,141.99818204169173,thalamus,posterior
1335,1335,good,1786.588107098381,209.79947723823753,hippocampus,posterior
1339,1339,mua,1356.70810546875,250.56931281359874,thalamus,posterior
1340,1340,mua,931.3773021828104,175.23192691600318,thalamus,posterior
1341,1341,mua,1083.499177631579,112.59677169224277,thalamus,posterior
1346,1346,mua,1850.65990282938,53.4225409877712,hippocampus,posterior
1347,1347,good,1804.7636580116316,66.22673988433912,hippocampus,posterior
1349,1349,mua,456.5601182654402,128.77655906046814,thalamus,posterior
1350,1350,mua,3200.9632329196843,105.46724701875743,v1,posterior
1352,1352,mua,1432.3018143754362,178.0251561066382,thalamus,posterior
1353,1353,mua,3525.905705229794,125.55792719330174,v1,posterior
1354,1354,mua,1458.3837955298013,174.72302058326977,thalamus,posterior
1359,1359,good,2591.3680840163934,114.87154019042461,hippocampus,posterior
1361,1361,mua,2506.995586158192,123.28121106530108,hippocampus,posterior
1362,1362,mua,3013.262537993921,149.33393650618186,v1,posterior
1364,1364,good,151.68315150840476,154.43702439876023,thalamus,posterior
1365,1365,good,3492.005686125853,161.87708151401202,v1,posterior
1367,1367,mua,880.2710106382979,219.62286524452787,thalamus,posterior
1369,1369,good,1339.3602605863193,177.29171921648805,thalamus,posterior
1370,1370,mua,815.6182250976562,167.80724176460495,thalamus,posterior
1371,1371,mua,447.3686951754386,187.56590782939708,thalamus,posterior
1373,1373,mua,244.73439155190678,148.88609577228257,thalamus,posterior
1374,1374,mua,2561.151750972763,95.96444928004725,hippocampus,posterior
1375,1375,mua,1329.686580882353,128.51214977215676,thalamus,posterior
1380,1380,mua,1328.4396229619565,215.42107364551742,thalamus,posterior
1383,1383,mua,3367.907965970611,89.05638625597413,v1,posterior
1387,1387,good,1307.8935414028351,186.93008265094585,thalamus,posterior
1388,1388,mua,975.8110017123288,239.43305158374642,thalamus,posterior
1394,1394,mua,1809.9224460688179,57.531727300592095,hippocampus,posterior
1395,1395,mua,2597.5453080229227,198.69972300020376,hippocampus,posterior
1399,1399,mua,1044.9576149425288,267.0249716573438,thalamus,posterior
1401,1401,unsorted,307.4917778579156,149.92959481735664,thalamus,posterior
1402,1402,mua,810.1898957262447,284.3792977304791,thalamus,posterior
1404,1404,mua,1003.1249150815217,144.41202529726695,thalamus,posterior
1406,1406,mua,456.55957661290324,152.8862924055616,thalamus,posterior
1408,1408,mua,3511.79222614841,63.14617555875667,v1,posterior
1410,1410,mua,616.8964056776557,107.24331130693109,thalamus,posterior
1411,1411,mua,892.0767045454545,171.07338663608573,thalamus,posterior
1414,1414,good,951.8361039569188,163.82910281953275,thalamus,posterior
1415,1415,mua,1058.0729258605472,268.96949723004155,thalamus,posterior
1417,1417,mua,792.8112801377727,222.13871930447485,thalamus,posterior
1419,1419,good,536.6713753492704,137.46153345078673,thalamus,posterior
1420,1420,mua,3248.6572265625,116.66961998930765,v1,posterior
1422,1422,mua,995.4338235294117,302.7983446245873,thalamus,posterior
1423,1423,mua,190.77519333964648,138.69853663146816,thalamus,posterior
1424,1424,good,2973.8759929391,206.09865121232937,v1,posterior
1426,1426,mua,36.20268011575306,123.37218841440223,thalamus,posterior
1427,1427,mua,663.2816051136364,188.14619112434758,thalamus,posterior
1429,1429,unsorted,1838.1809654094195,80.08302783352362,hippocampus,posterior
1431,1431,mua,2482.0576266557423,98.31876529085218,hippocampus,posterior
1432,1432,mua,1288.1759923986488,227.71639454353837,thalamus,posterior
1434,1434,mua,1047.0818872017353,273.47679548618413,thalamus,posterior
1437,1437,mua,1055.363807728558,311.8732842907442,thalamus,posterior
1443,1443,good,1835.988719589191,107.60120266306035,hippocampus,posterior
1444,1444,mua,1171.5035400390625,144.0669585036991,thalamus,posterior
1447,1447,mua,2983.000272628135,55.80303441320122,v1,posterior
1448,1448,mua,820.0,106.8530755512401,thalamus,posterior
1449,1449,mua,717.1481481481482,149.1899731710384,thalamus,posterior
1452,1452,good,462.25174153254864,162.995937085616,thalamus,posterior
1453,1453,mua,1873.2950325653737,82.43707284976796,hippocampus,posterior
1454,1454,good,1307.509489466692,216.25303922564385,thalamus,posterior
1455,1455,mua,1022.8254145408164,295.44740409123443,thalamus,posterior
1456,1456,mua,1759.9622593068036,62.440426998234166,hippocampus,posterior
1458,1458,mua,1930.492783791285,36.783341773107225,hippocampus,posterior
1459,1459,mua,3390.0454962392223,81.71887591791211,v1,posterior
1462,1462,good,1841.249067164179,83.97464441942795,hippocampus,posterior
1465,1465,mua,188.55847818047337,326.3567004071078,thalamus,posterior
1467,1467,mua,2579.9225634178906,88.44194362949902,hippocampus,posterior
1468,1468,mua,972.283896034298,231.98901000924184,thalamus,posterior
1469,1469,mua,2621.4996921182264,79.26276401778406,hippocampus,posterior
1472,1472,mua,1249.8468511450383,351.50803892550334,thalamus,posterior
1473,1473,mua,1918.3493692178301,46.90001551452237,hippocampus,posterior
1474,1474,mua,463.63962450592885,171.7079822268499,thalamus,posterior
1476,1476,mua,3527.996976568405,102.1296909027759,v1,posterior
1480,1480,mua,604.2470811580446,140.38642894764283,thalamus,posterior
1481,1481,mua,3445.6882943143814,115.90891450455148,v1,posterior
1486,1486,mua,1251.0849527310925,163.3576193798367,thalamus,posterior
1487,1487,mua,3190.6039903264814,126.72324615664017,v1,posterior
1489,1489,mua,791.9895381277123,243.2321023909893,thalamus,posterior
1490,1490,mua,806.7433535447761,567.6103459359067,thalamus,posterior
1491,1491,mua,1220.1114751344087,423.7501972273576,thalamus,posterior
1494,1494,mua,1331.0009101941748,327.01533114688726,thalamus,posterior
1498,1498,mua,1102.8600687103594,216.20511770257127,thalamus,posterior
1499,1499,mua,304.53937844669116,105.27527905427833,thalamus,posterior
1500,1500,mua,1014.9821896853147,272.7750390637799,thalamus,posterior
1501,1501,mua,3225.4019886363635,114.4113645446697,v1,posterior
1507,1507,mua,1024.8717270896275,176.7672651231808,thalamus,posterior
1512,1512,mua,1218.203228476821,131.50798597166624,thalamus,posterior
1514,1514,mua,1782.0417910447761,66.98629715570281,hippocampus,posterior
1515,1515,mua,3212.625,107.53353277625085,v1,posterior
1517,1517,mua,1463.7139807897545,291.47295418334437,thalamus,posterior
1521,1521,good,486.321658393087,148.1204170458638,thalamus,posterior
1522,1522,mua,3175.460448642267,106.20146321390341,v1,posterior
1523,1523,good,3003.345418589321,137.87270071119207,v1,posterior
1524,1524,good,1299.885335329982,212.16421945478135,thalamus,posterior
1525,1525,mua,2576.069264069264,122.22725379721261,hippocampus,posterior
1526,1526,mua,610.5267932978148,121.06088380719893,thalamus,posterior
1527,1527,mua,3511.7622950819673,87.92690887914264,v1,posterior
1530,1530,mua,587.2772484756098,155.27299247922124,thalamus,posterior
1539,1539,good,2615.7728115120462,497.5317298215041,hippocampus,posterior
1541,1541,good,1197.6711766127085,225.03325810497955,thalamus,posterior
1543,1543,good,1359.9113562754253,185.37925848918007,thalamus,posterior
1544,1544,good,1009.2810557162762,212.4381049516608,thalamus,posterior
1545,1545,good,2588.698584682061,129.3961439538855,hippocampus,posterior
1547,1547,good,1137.485103055072,191.59186108751,thalamus,posterior
1548,1548,good,1898.2065407536988,290.9396880306728,hippocampus,posterior
1549,1549,good,1159.4977886500235,154.8568638324285,thalamus,posterior
1554,1554,good,2721.136514983352,407.5377201488174,hippocampus,posterior
1555,1555,good,207.8391847398182,208.78928133621372,thalamus,posterior
1556,1556,good,685.1330850305095,555.5564000370135,thalamus,posterior
1557,1557,mua,1382.2741073597279,156.69187816826812,thalamus,posterior
1566,1566,good,1422.2739261796112,475.13491011820054,thalamus,posterior
1568,1568,good,784.1760704845815,625.8516303862868,thalamus,posterior
1570,1570,good,1440.640446081848,217.03072470971188,thalamus,posterior
1572,1572,good,741.9431132349937,271.1778197621502,thalamus,posterior
1584,1584,good,1055.0695528097392,499.92941605212354,thalamus,posterior
1586,1586,good,2320.607285844532,63.44388207516827,hippocampus,posterior
1587,1587,good,920.0,158.51796637100367,thalamus,posterior
1589,1589,good,1391.4051602693992,1193.3141556285195,thalamus,posterior
1591,1591,mua,3481.9503394401563,96.21036570498211,v1,posterior
1594,1594,good,1446.849512861849,152.15734886920362,thalamus,posterior
1595,1595,good,32.17144543145871,206.5729728127902,thalamus,posterior
1597,1597,good,1077.0372360727317,249.0976873822608,thalamus,posterior
1598,1598,good,82.25599930213009,191.9413886906884,thalamus,posterior
1603,1603,good,90.70931077212323,902.1279615782973,thalamus,posterior
1607,1607,good,1249.0527904503824,422.85238306396764,thalamus,posterior
1610,1610,good,1446.6982400548109,521.2418100968697,thalamus,posterior
1612,1612,good,74.02682538629882,425.5438950951224,thalamus,posterior
1617,1617,good,577.3044590832858,215.35283356033727,thalamus,posterior
1618,1618,mua,477.762698483897,132.72166409805035,thalamus,posterior
1622,1622,good,441.83940246066413,199.75195438792122,thalamus,posterior
1626,1626,good,1476.5105542158435,308.1347815003973,thalamus,posterior
1629,1629,good,1057.9808367683752,167.23517597502268,thalamus,posterior
1630,1630,good,327.64703406851964,196.20098803329083,thalamus,posterior
1631,1631,good,1840.5502746246796,116.20258093375253,hippocampus,posterior
1632,1632,good,1039.8777086267205,441.7674310294314,thalamus,posterior
1633,1633,good,1310.6093089647065,260.4203707861534,thalamus,posterior
1634,1634,good,989.8728927237792,162.18096882770274,thalamus,posterior
1635,1635,good,952.8080534142998,155.2714081700043,thalamus,posterior
1636,1636,good,639.7000029440339,139.88485736309204,thalamus,posterior
1639,1639,good,814.8567215079036,356.30508507754143,thalamus,posterior
1640,1640,good,735.1028928419098,406.6424379122176,thalamus,posterior
1641,1641,good,553.3798992903207,163.63506618744336,thalamus,posterior
1642,1642,good,601.0361566079672,154.41275911641642,thalamus,posterior
1643,1643,good,797.7135371515537,230.25179637200517,thalamus,posterior
1644,1644,good,1472.3843951726074,221.6661478010087,thalamus,posterior
1645,1645,good,1258.1218578913288,191.11321765795006,thalamus,posterior
1646,1646,mua,2522.793870530595,53.82025435381077,hippocampus,posterior
1648,1648,good,938.4593197762188,238.57388891294838,thalamus,posterior
1649,1649,good,810.8897966485778,250.97067016491204,thalamus,posterior
1650,1650,good,887.4671832064507,155.30791170102984,thalamus,posterior
1653,1653,mua,1961.4305375102256,73.47821794122761,hippocampus,posterior
1654,1654,good,1269.2559293377788,165.98822545326394,thalamus,posterior
1656,1656,good,1314.809442616652,164.47611662115594,thalamus,posterior
1657,1657,good,849.4661062390812,293.3699329539079,thalamus,posterior
1658,1658,good,3192.744758472155,102.63832880332352,v1,posterior
1660,1660,good,3313.1955735459346,125.98970142393186,v1,posterior
1661,1661,good,1781.4769602991312,52.53258612340318,hippocampus,posterior
1663,1663,good,3226.695692257364,332.8327663508109,v1,posterior
1664,1664,good,1362.9945604662457,233.2042272336553,thalamus,posterior
1667,1667,good,341.8025469158318,160.01275737163866,thalamus,posterior
1668,1668,good,267.7318002019862,159.11066252796627,thalamus,posterior
1669,1669,good,240.48879586747418,481.7028852283578,thalamus,posterior
1671,1671,mua,3490.36909504077,103.18539767481798,v1,posterior
1672,1672,good,874.2686718772044,123.1548276972854,thalamus,posterior
1673,1673,good,1273.3955468665147,237.86651996645367,thalamus,posterior
1674,1674,good,1488.433968058968,130.4081104534503,thalamus,posterior
1675,1675,good,3191.376605583148,106.35168857768457,v1,posterior
1679,1679,good,201.5937458534212,165.4826414886679,thalamus,posterior
1680,1680,good,32.77811965651365,175.83802388054968,thalamus,posterior
1681,1681,good,346.9100096246391,191.57772934042956,thalamus,posterior
1682,1682,good,203.4899173785184,180.60358795261513,thalamus,posterior
1684,1684,good,3473.7812992106487,128.49576016592962,v1,posterior
1685,1685,good,1228.0413664264745,250.52909213284224,thalamus,posterior
1686,1686,good,3339.053572480068,119.35015438463026,v1,posterior
1687,1687,good,966.8502182234901,322.9569217419053,thalamus,posterior
1688,1688,mua,514.2369842931937,143.8747423163712,thalamus,posterior
1689,1689,good,1012.6159396736657,205.56737173975944,thalamus,posterior
1690,1690,good,557.5943843061413,159.32615308713673,thalamus,posterior
1691,1691,good,1421.4719026992914,232.6195645729987,thalamus,posterior
1692,1692,good,826.4913105325005,409.6568494507488,thalamus,posterior
1693,1693,good,1352.9974305775017,215.01888807573346,thalamus,posterior
1694,1694,good,536.4655594591717,258.6380343724413,thalamus,posterior
1695,1695,good,3117.2916446603995,203.95004675746068,v1,posterior
1697,1697,good,1351.737462279063,263.42201625584005,thalamus,posterior
1698,1698,good,372.7095200496306,185.03090446542083,thalamus,posterior
1700,1700,good,845.7691258900167,443.0629316980885,thalamus,posterior
1702,1702,good,706.2380676799366,412.3440059719691,thalamus,posterior
1704,1704,mua,3171.361879794155,102.09996816523761,v1,posterior
1706,1706,good,575.7136975152008,303.7358228033827,thalamus,posterior
1707,1707,good,951.20575257395,170.69174117079112,thalamus,posterior
1708,1708,good,921.2871793854516,155.6412172147997,thalamus,posterior
1709,1709,good,1240.0,161.4428594396309,thalamus,posterior
1710,1710,good,816.0070928273783,266.3850586499831,thalamus,posterior
1711,1711,good,491.73805678562127,128.5967714263227,thalamus,posterior
1712,1712,good,143.89062901521856,345.73461057443956,thalamus,posterior
1713,1713,good,925.2918780695702,140.09022370549638,thalamus,posterior
1714,1714,good,301.3632641123135,302.28887782933623,thalamus,posterior
1715,1715,unsorted,46.92745186603387,135.37619830219023,thalamus,posterior
1719,1719,good,3132.0440640623674,100.85706318129617,v1,posterior
1720,1720,good,639.6372234543688,133.58892638273124,thalamus,posterior
1721,1721,good,2978.120408726871,187.33244517281145,v1,posterior
1722,1722,good,3179.7408156247852,156.53600888289102,v1,posterior
1723,1723,good,921.7187974491345,120.08847405726719,thalamus,posterior
1724,1724,good,710.7781772166461,175.9364758954173,thalamus,posterior
1725,1725,good,1329.305542866838,217.03265461201605,thalamus,posterior
1727,1727,good,1040.0420118482853,257.9133472182822,thalamus,posterior
1728,1728,good,405.55711779326475,395.15981685972434,thalamus,posterior
1729,1729,good,403.5996489942663,291.54094486996445,thalamus,posterior
1731,1731,good,593.8516149328859,178.738395182654,thalamus,posterior
1732,1732,good,1208.7017900732303,158.9532891956712,thalamus,posterior
1734,1734,good,2591.9016429220974,237.28562963121422,hippocampus,posterior
1735,1735,good,562.7490902474527,179.11792184588285,thalamus,posterior
1736,1736,good,612.3481520389647,145.68244245441014,thalamus,posterior
1738,1738,mua,3521.3687596806863,80.83888753472208,v1,posterior
1739,1739,mua,295.7562625605027,157.99714733324748,thalamus,posterior
1740,1740,good,441.869464988954,290.27506174078604,thalamus,posterior
1743,1743,unsorted,564.73564488187,359.4464704913493,thalamus,posterior
1744,1744,good,1116.8885487838206,120.94821876299169,thalamus,posterior
1745,1745,good,712.6609778134725,278.26840021273324,thalamus,posterior
1746,1746,good,901.8311907544474,161.1019095350221,thalamus,posterior
1747,1747,mua,3386.816921822629,104.3508519146125,v1,posterior
1748,1748,good,3342.082811526735,129.32653314320362,v1,posterior
1751,1751,good,628.9682011574214,217.82845174907604,thalamus,posterior
1752,1752,good,2591.3186740184683,146.95276147530163,hippocampus,posterior
1755,1755,good,209.54267445450802,296.2522751524724,thalamus,posterior
1756,1756,good,1905.0442240686143,184.4844514423665,hippocampus,posterior
1757,1757,good,841.6457217611709,212.84367619645226,thalamus,posterior
1759,1759,good,1007.3165618448637,414.73636452290395,thalamus,posterior
1763,1763,good,1015.189986743109,243.22910171328388,thalamus,posterior
1766,1766,good,1018.8756277880026,492.70824132467226,thalamus,posterior
1767,1767,good,919.7197468354431,210.6589345535421,thalamus,posterior
1768,1768,mua,354.369309769083,163.9097662940826,thalamus,posterior
1769,1769,good,263.0723559214693,234.17293905629978,thalamus,posterior
1774,1774,good,1045.909145839055,255.6047118083591,thalamus,posterior
1777,1777,good,2966.6816077299873,143.24450442230824,v1,posterior
1778,1778,good,143.3317618566155,140.65528672870138,thalamus,posterior
1779,1779,good,1856.6269459206003,99.57652083930401,hippocampus,posterior
1780,1780,mua,55.516955017301036,185.67233539119223,thalamus,posterior
1781,1781,good,1929.4524255466938,179.16673063256613,hippocampus,posterior
